
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32767.8,33123.9,-5.58052,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,2,
32782.6,33094.6,-2.76675,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
32836.1,33078.6,25.2905,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
32830.2,33072.1,32.1584,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
32842.8,33071.9,34.0795,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
32831.7,33067.7,35.5565,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
