
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
2950.61,um^3,Cell,1,TVC,0,
3441.28,um^3,Cell,1,TVC,1,
4856.01,um^3,Cell,1,ATM,2,
5226.91,um^3,Cell,1,ATM,3,
