
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
19.7303,um,Surface,1,TVCgroup,0,
69.1243,um,Surface,1,ATMgroup,4,
