
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.0702,um,Surface,1,TVCgroup,0,
10.6716,um,Surface,1,ATMgroup,4,
