
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
8550.57,um^3,Cell,1,ATM,0,
10162.4,um^3,Cell,1,ATM,1,
2288.95,um^3,Cell,1,TVC,2,
2977.03,um^3,Cell,1,TVC,3,
1730.38,um^3,Cell,1,TVC,5,
1388.35,um^3,Cell,1,TVC,6,
