
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40149.7,79049.7,165.15,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,10,
40122.3,79019.2,167.277,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,11,
40191.8,79088.4,128.634,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
40178.3,79090.1,130.318,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
40186.1,79096.8,130.772,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
40170.3,79088.9,133.354,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
