
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.95503,um,Nucleus,1,ATM,4,100000000,
6.8114,um,Nucleus,1,ATM,5,100000001,
3.82035,um,Nucleus,1,TVC,6,100000002,
4.29987,um,Nucleus,1,TVC,7,100000003,
3.80764,um,Nucleus,1,TVC,8,100000004,
3.87353,um,Nucleus,1,TVC,9,100000005,
