
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.71653,um,Cell,1,ATM,0,
5.74789,um,Cell,1,ATM,1,
5.23934,um,Cell,1,TVC,2,
4.45241,um,Cell,1,TVC,3,
6.11538,um,Cell,1,TVC,4,
5.13298,um,Cell,1,TVC,5,
