
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
4.65771,um,Nucleus,1,ATM,0,100000000,
4.41707,um,Nucleus,1,ATM,1,100000001,
4.06644,um,Nucleus,1,TVC,2,100000002,
2.33449,um,Nucleus,1,TVC,3,100000003,
2.92434,um,Nucleus,1,TVC,4,100000004,
2.91027,um,Nucleus,1,TVC,5,100000005,
