
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.1328,27.1494,99.1289,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.3301,35.8867,44.3828,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
