
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.554766,-0.825418,-0.104497,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
-0.30033,0.135912,0.944103,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
