
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39051.2,81203.1,51.7953,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
39012.7,81157,34.6906,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
