
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
9.78525,um,Cell,1,ATM,2,
10.0054,um,Cell,1,ATM,3,
5.85212,um,Cell,1,TVC,7,
7.67867,um,Cell,1,TVC,8,
7.68853,um,Cell,1,TVC,9,
5.93084,um,Cell,1,TVC,10,
