
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33931.8,51371.1,74.0409,um,Surface,2,Center of Image Mass,Image 1,1,ATM,2,
33976,51338.6,34.2177,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
