
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
48.2812,84.5703,27.9465,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
34.6445,31.7812,16.9373,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
