
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.8555,24.7207,92.5234,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
14.0225,31.0078,33.0293,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
