
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.5079,um,Surface,1,TVCgroup,0,
54.0185,um,Surface,1,ATMgroup,4,
