
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.373112,,Cell,1,ATM,1,
0.352955,,Cell,1,ATM,2,
0.48238,,Cell,1,TVC,5,
0.519476,,Cell,1,TVC,6,
0.449953,,Cell,1,TVC,7,
0.459241,,Cell,1,TVC,8,
