
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.282923,0.943961,-0.169979,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.646164,-0.51414,0.564032,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
