
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.154423,-0.219738,-0.96326,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.643907,-0.763991,0.0412593,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
