
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.1345,um,Surface,1,TVCgroup,0,
32.2948,um,Surface,1,ATMgroup,4,
