
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
59.9219,23.8516,22.8911,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
26.4063,23.5625,28.8258,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
