
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.83594,7.40625,10.1623,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,0,100000000,
9.12109,7.40625,12.2794,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,1,100000001,
7.125,6.27344,10.1623,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000002,
7.125,7.97656,10.1623,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
7.125,5.98438,10.1623,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
6.83984,7.69531,10.5857,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000005,
4.84375,5.41406,9.73885,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,6,100000006,
