
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
5.08119,um,Cell,Image 1,1,TVC,1,
5.6875,um,Cell,Image 1,1,TVC,5,
8.46865,um,Cell,Image 1,1,TVC,6,
11.0092,um,Cell,Image 1,1,ATM,9,
9.73895,um,Cell,Image 1,1,ATM,10,
