
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.6966,um,Cell,1,ATM,0,
6.85802,um,Cell,1,TVC,1,
9.49198,um,Cell,1,TVC,2,
6.90567,um,Cell,1,TVC,3,
7.16601,um,Cell,1,TVC,4,
5.94668,um,Cell,1,TVC,5,
