
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.18974,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
1.19425,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
1.9704,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.06544,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.83917,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.8277,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
