
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.399011,,Cell,1,TVC,6,
0.402917,,Cell,1,TVC,7,
0.197766,,Cell,1,ATM,8,
0.265815,,Cell,1,ATM,9,
0.481996,,Cell,1,TVC,10,
0.660526,,Cell,1,TVC,11,
