
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.454624,,Cell,1,TVC,6,
0.449638,,Cell,1,TVC,7,
0.160186,,Cell,1,ATM,8,
0.14277,,Cell,1,ATM,9,
0.20235,,Cell,1,TVC,10,
0.297856,,Cell,1,TVC,11,
