
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.27243,um,Surface,1,TVCgroup,0,
6.97761,um,Surface,1,ATMgroup,4,
