
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
45914.8,50394.3,53.0604,um,Nucleus,Nucleus Position,1,ATM,4,100000004,
45933.2,50421.5,53.1196,um,Nucleus,Nucleus Position,1,ATM,5,100000005,
45895.5,50329.1,33.4418,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
45897.3,50341.1,34.1249,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
45894.4,50347.2,36.5064,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
45884.9,50341.6,36.8282,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
