
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.3552,um,Surface,1,ATMgroup,0,
14.271,um,Surface,1,TVCgroup,2,
