
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
2006.63,um^3,Cell,1,TVC,0,
895.836,um^3,Cell,1,TVC,1,
1240.78,um^3,Cell,1,TVC,2,
2514.68,um^3,Cell,1,TVC,3,
9861.14,um^3,Cell,1,ATM,4,
8629.57,um^3,Cell,1,ATM,5,
