
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.8274,21.084,110.047,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
11.9634,20.0156,30.9609,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
