
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
42.5977,15.6211,18.652,um,Surface,BoundingBoxAA Length,1,ATM,5,
40.6055,21.0117,29.6737,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
