
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.256375,0.480585,0.838636,um,Cell,Cell Ellipsoid Axis A,1,ATM,7,
-0.578685,-0.602697,0.549435,um,Cell,Cell Ellipsoid Axis A,1,ATM,9,
-0.287237,-0.524465,0.801518,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
-0.569458,-0.546648,-0.613916,um,Cell,Cell Ellipsoid Axis A,1,TVC,4,
0.76712,-0.552684,0.325681,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
