
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32491.6,68391.7,-5.02809,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
32538.1,68356.6,26.1065,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
