
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.725524,0.068583,-0.684771,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
