
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.8867,18.4121,80.2891,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.8164,29.1406,36.1406,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
