
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.5938,27.4805,38.6719,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
13.6934,24.9824,36.1602,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
