
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
1.27173,um,Cell,Image 1,1,TVC,0,
11.0216,um,Cell,Image 1,1,TVC,2,
21.1955,um,Cell,Image 1,1,ATM,5,
23.315,um,Cell,Image 1,1,ATM,6,
11.1133,um,Cell,Image 1,1,ATM,8,
3.98828,um,Cell,Image 1,1,ATM,9,
