
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44015.7,93210.8,-135.658,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
44071.9,93149,-162.336,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
