
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.161018,-0.0896938,-0.982867,um,Surface,Ellipsoid Axis B,1,ATMgroup,2,
0.738092,0.654985,0.161908,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
