
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.99151,9.5162,10.1867,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,9,100000008,
7.75331,9.20527,11.6678,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,10,100000009,
4.97013,6.15871,7.0727,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000000,
4.93151,6.07393,7.17782,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000002,
4.54097,5.44543,5.51233,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000006,
4.96582,5.19016,6.60236,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000007,
