
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
3.57939,um,Nucleus,1,TVC,1,100000000,
3.53705,um,Nucleus,1,TVC,3,100000002,
3.05601,um,Nucleus,1,TVC,7,100000006,
3.18438,um,Nucleus,1,TVC,8,100000007,
5.32339,um,Nucleus,1,ATM,9,100000008,
5.75918,um,Nucleus,1,ATM,10,100000009,
