
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1233.68,um^3,Cell,1,TVC,1,
1710.81,um^3,Cell,1,TVC,3,
1180.98,um^3,Cell,1,TVC,7,
1168.81,um^3,Cell,1,TVC,8,
5466.27,um^3,Cell,1,ATM,9,
5510.45,um^3,Cell,1,ATM,10,
