
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39496.8,28243.8,91.6153,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
39553.3,28311.3,73.0956,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
