
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
37004.8,75485.3,105.231,um,Nucleus,Nucleus Position,1,ATM,0,100000006,
36959,75534.7,76.9385,um,Nucleus,Nucleus Position,1,TVC,1,100000000,
36966.5,75528.5,78.6895,um,Nucleus,Nucleus Position,1,TVC,2,100000001,
36967.2,75541.5,78.9935,um,Nucleus,Nucleus Position,1,TVC,3,100000002,
36973.3,75541.4,80.1566,um,Nucleus,Nucleus Position,1,TVC,4,100000003,
36968.2,75523,82.7227,um,Nucleus,Nucleus Position,1,TVC,5,100000004,
36975.5,75534.9,82.9676,um,Nucleus,Nucleus Position,1,TVC,6,100000005,
