
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
1.27173,um,Cell,Image 1,1,TVC,2,
2.54345,um,Cell,Image 1,1,TVC,4,
2.54345,um,Cell,Image 1,1,TVC,6,
2.96736,um,Cell,Image 1,1,TVC,7,
7.20645,um,Cell,Image 1,1,ATM,8,
6.35863,um,Cell,Image 1,1,ATM,9,
