
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
4433.65,um^3,Cell,1,ATM,5,
4145.37,um^3,Cell,1,ATM,8,
629.954,um^3,Cell,1,TVC,10,
1646.38,um^3,Cell,1,TVC,11,
2416.44,um^3,Cell,1,TVC,14,
927.281,um^3,Cell,1,TVC,15,
