
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.9292,um,Surface,1,ATMgroup,0,
11.5287,um,Surface,1,TVCgroup,3,
