
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
63217.7,um,Nucleus,Nucleus Distance from Origin,1,ATM,7,100000007,
63223.9,um,Nucleus,Nucleus Distance from Origin,1,ATM,8,100000008,
63273.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,3,100000003,
63281.3,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
63274.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000006,
