
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41358.2,47805.8,-10.7113,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,7,
41373.9,47802.7,-6.6194,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
41412.4,47838.1,-44.0632,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
41414.1,47849.3,-39.9257,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
41408.2,47841.7,-29.6211,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
