
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
6.35583,um,Nucleus,1,ATM,0,100000000,
5.30413,um,Nucleus,1,ATM,1,100000001,
2.84125,um,Nucleus,1,TVC,2,100000002,
2.67802,um,Nucleus,1,TVC,3,100000003,
3.51807,um,Nucleus,1,TVC,4,100000004,
3.72804,um,Nucleus,1,TVC,5,100000005,
