
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.66714,um,Cell,1,ATM,2,
6.59194,um,Cell,1,ATM,3,
6.70814,um,Cell,1,TVC,6,
4.20437,um,Cell,1,TVC,7,
6.82218,um,Cell,1,TVC,9,
4.13994,um,Cell,1,TVC,12,
