
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37416.5,33102.6,22.7606,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
37469.8,33166.7,15.5519,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
