
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.66741,-0.741958,0.0637332,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.840822,0.533344,-0.0925315,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
