
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.11703,um,Cell,1,TVC,1,
7.7703,um,Cell,1,TVC,2,
8.83159,um,Cell,1,TVC,4,
11.2249,um,Cell,1,TVC,5,
11.4572,um,Cell,1,ATM,8,
12.3851,um,Cell,1,ATM,9,
