
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.444692,,Cell,1,TVC,4,
0.328873,,Cell,1,TVC,7,
0.468654,,Cell,1,TVC,8,
0.316815,,Cell,1,TVC,9,
0.390309,,Cell,1,ATM,10,
0.43703,,Cell,1,ATM,11,
