
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.82724,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,10,100000010,
2.51186,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,11,100000011,
2.68554,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
1.65715,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000006,
3.00133,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000007,
2.52847,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,9,100000008,
