
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
50142.7,69782.5,43.7994,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,1,
50145.8,69833.1,62.7245,um,Surface,1,Center of Image Mass,Image 1,1,TVC,0,
