
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.24041,-0.137176,0.96093,um,Cell,Cell Ellipsoid Axis A,1,ATM,0,
0.724801,-0.572879,0.382719,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.697976,-0.557749,0.449162,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
-0.742647,-0.658895,-0.119719,um,Cell,Cell Ellipsoid Axis A,1,TVC,2,
-0.0101148,-0.335977,-0.941816,um,Cell,Cell Ellipsoid Axis A,1,TVC,3,
