
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.1094,30.4102,106.555,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
18.375,30.4453,39.2656,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
