
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
230.065,um^2,Nucleus,1,TVC,0,100000000,
235.319,um^2,Nucleus,1,TVC,1,100000001,
220.421,um^2,Nucleus,1,TVC,2,100000002,
244.712,um^2,Nucleus,1,TVC,3,100000003,
597.3,um^2,Nucleus,1,ATM,4,100000004,
622.459,um^2,Nucleus,1,ATM,5,100000005,
