
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43988.8,51809.4,-10.3996,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
44038.6,51750.7,11.192,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
